,norm_1,temperature_1,q_1
norm_1,12711.161275217864,-0.1972839192711262,0.16303739292182243
temperature_1,-0.1972839192711262,3.167282710802451e-06,-2.7530764099846045e-06
q_1,0.16303739292182243,-2.7530764099846045e-06,2.7546067806193123e-06
