,norm_1,temperature_1,U_1
norm_1,3.1039846427864277,-0.007986508081929317,4.29187425761656e-08
temperature_1,-0.007986508081929317,2.3772996021617345e-05,1.5344659222205893e-09
U_1,4.29187425761656e-08,1.5344659222205893e-09,1.9120380895927733e-08
