,norm_1,temperature_1,U_1,norm_2,temperature_2,U_2
norm_1,0.19915113235078633,-0.007651371926666946,-4.9061871815879825e-08,15.742452012582051,-0.0035275592472699116,-0.017005451611312283
temperature_1,-0.007651371926666946,0.00030018335766952354,-1.1675579724809976e-07,-0.5905308551070252,0.00013233472153087998,0.000636602893996188
U_1,-4.9061871815879825e-08,-1.1675579724809976e-07,2.684318883138968e-06,5.998339849311471e-06,-1.3094058863182102e-09,-6.440494577705424e-09
norm_2,15.742452012582051,-0.5905308551070252,5.998339849311471e-06,3616.3355932856866,0.40522261602354576,7.164935442219628
temperature_2,-0.0035275592472699116,0.00013233472153087998,-1.3094058863182102e-09,0.40522261602354576,0.0009087245357023848,0.008969697110654255
U_2,-0.017005451611312283,0.000636602893996188,-6.440494577705424e-09,7.164935442219628,0.008969697110654255,0.09154802596872978
