,norm_1,temperature_1,beta_s_1,n_1,norm_2,temperature_2,beta_s_2,n_2
norm_1,170.59172270364692,-0.004902919720160241,-0.0035630975168318645,0.02668191464080957,-1393.4734578366958,0.0030432421419951806,1.3236036468688204,33.08169558420835
temperature_1,-0.004902919720160241,4.883011947125238e-07,-4.735325481621162e-07,9.576200239312344e-07,0.015454309470942942,-8.805072331469864e-08,-4.417585479275491e-05,-0.0008366044878840528
beta_s_1,-0.0035630975168318645,-4.735325481621162e-07,2.244017220235752e-06,2.7644043209040253e-06,0.07511497767466245,-1.0148902281660558e-07,-3.39567728014433e-05,-0.0012198377749137192
n_1,0.02668191464080957,9.576200239312344e-07,2.7644043209040253e-06,0.0003743783233143372,-0.5010356319314979,1.737584371771018e-06,0.0007299743286429034,0.016878536340232862
norm_2,-1393.4734578366958,0.015454309470942942,0.07511497767466245,-0.5010356319314979,321558.6922390901,-0.3828388355988362,-27.89353354983226,-692.5943137226317
temperature_2,0.0030432421419951806,-8.805072331469864e-08,-1.0148902281660558e-07,1.737584371771018e-06,-0.3828388355988362,1.1707765039717669e-06,0.00025766394560893847,0.00558070785901551
beta_s_2,1.3236036468688204,-4.417585479275491e-05,-3.39567728014433e-05,0.0007299743286429034,-27.89353354983226,0.00025766394560893847,0.1050689651261306,2.183063809912075
n_2,33.08169558420835,-0.0008366044878840528,-0.0012198377749137192,0.016878536340232862,-692.5943137226317,0.00558070785901551,2.183063809912075,46.16307785210376
