,norm_1,temperature_1,q_1
norm_1,15445.0778554363,-0.159851362504262,0.08944953983111945
temperature_1,-0.159851362504262,1.715128941855163e-06,-1.0103740292629565e-06
q_1,0.08944953983111945,-1.0103740292629565e-06,7.158691605782128e-07
