,norm_1,temperature_1,q_1,norm_2,temperature_2,q_2
norm_1,5443.4456057046245,-0.22575356635203492,0.08684477503751559,-139375.77251053878,0.2063732736004003,-1.2910832386913682
temperature_1,-0.22575356635203492,9.604633772322574e-06,-3.861402284513979e-06,4.780043268041086,-6.998984054195708e-06,4.692222668887e-05
q_1,0.08684477503751559,-3.861402284513979e-06,1.7408630224846054e-06,-1.2295290960583238,1.740160346365662e-06,-1.3945708350337323e-05
norm_2,-139375.77251053878,4.780043268041086,-1.2295290960583238,35542958.161653124,-51.04793159085816,180.63302603335805
temperature_2,0.2063732736004003,-6.998984054195708e-06,1.740160346365662e-06,-51.04793159085816,7.402241221420601e-05,-0.0002665175786860733
q_2,-1.2910832386913682,4.692222668887e-05,-1.3945708350337323e-05,180.63302603335805,-0.0002665175786860733,0.001057834334486492
