,norm_1,temperature_1,beta_s_1,n_1,norm_2,temperature_2,beta_s_2,n_2
norm_1,12.20716202705189,-0.015007459376270906,0.0013632600958439964,1.333773485840455,-17.955372914018888,0.0002834598692540354,-0.0016049472874709806,-3.5604744096836374e-07
temperature_1,-0.015007459376270906,9.368528072921705e-05,-1.2665566725711381e-05,0.0029886035299813356,0.0006718002157487905,-3.3755072986892107e-07,6.108526946249576e-07,-5.1503706781447745e-11
beta_s_1,0.0013632600958439964,-1.2665566725711381e-05,2.3135986700292974e-06,-0.0003570609308865051,0.003258889070315544,-9.833911425867956e-08,1.1684019617485522e-06,1.9978233925782467e-10
n_1,1.333773485840455,0.0029886035299813356,-0.0003570609308865051,0.48951548010203694,-2.4308319041810043,-1.903187840623561e-05,0.00017381921524291686,-2.896809662580016e-09
norm_2,-17.955372914018888,0.0006718002157487905,0.003258889070315544,-2.4308319041810043,7879.007027886848,-0.2059315395996435,0.30370315931060266,-3.265383856285466e-05
temperature_2,0.0002834598692540354,-3.3755072986892107e-07,-9.833911425867956e-08,-1.903187840623561e-05,-0.2059315395996435,5.693152994588294e-06,-9.115972330985951e-06,1.3049477686178316e-09
beta_s_2,-0.0016049472874709806,6.108526946249576e-07,1.1684019617485522e-06,0.00017381921524291686,0.30370315931060266,-9.115972330985951e-06,1.9880394168329967e-05,2.5828801311235564e-10
n_2,-3.5604744096836374e-07,-5.1503706781447745e-11,1.9978233925782467e-10,-2.896809662580016e-09,-3.265383856285466e-05,1.3049477686178316e-09,2.5828801311235564e-10,2.748919049448418e-07
