,norm_1,temperature_1,beta_s_1,n_1,norm_2,temperature_2,beta_s_2,n_2
norm_1,65768.15328949546,-0.5192807806653281,0.4047387212962306,-13.84701961954029,35.66923034040911,0.04442242337860532,-0.026571377439467754,-1.3790974539090983
temperature_1,-0.5192807806653281,4.300826601077885e-06,-3.1399152393513964e-06,0.0001350181605928001,-0.0011261159229314787,7.647769966858547e-08,2.4025400750645394e-07,-1.8633876579728335e-05
beta_s_1,0.4047387212962306,-3.1399152393513964e-06,4.611936591289999e-06,-2.7313075581679683e-05,-0.0010762903783940662,-2.2871422112169823e-07,5.381356926011785e-07,7.127355558615207e-05
n_1,-13.84701961954029,0.0001350181605928001,-2.7313075581679683e-05,0.00860621748994116,-0.10576068734064623,4.88320572985091e-05,1.369777590339997e-05,0.00045491076290365127
norm_2,35.66923034040911,-0.0011261159229314787,-0.0010762903783940662,-0.10576068734064623,38.678855931271436,-0.04366164614084612,0.004762167480305829,0.6037611622970945
temperature_2,0.04442242337860532,7.647769966858547e-08,-2.2871422112169823e-07,4.88320572985091e-05,-0.04366164614084612,7.367998598267227e-05,-1.0920322045228215e-05,0.00042559811119240523
beta_s_2,-0.026571377439467754,2.4025400750645394e-07,5.381356926011785e-07,1.369777590339997e-05,0.004762167480305829,-1.0920322045228215e-05,2.2552366097116264e-06,-4.3229923552646627e-05
n_2,-1.3790974539090983,-1.8633876579728335e-05,7.127355558615207e-05,0.00045491076290365127,0.6037611622970945,0.00042559811119240523,-4.3229923552646627e-05,0.1135733942443363
