,norm_1,temperature_1,q_1
norm_1,91160.48315940311,-0.5032205612589615,0.35374290230602234
temperature_1,-0.5032205612589615,2.8651923507426904e-06,-2.1297579269180867e-06
q_1,0.35374290230602234,-2.1297579269180867e-06,1.995731736672395e-06
