,norm_1,temperature_1,beta_s_1,n_1
norm_1,972906.662162477,-5.282609876348207,2.112919673356503,-144.8384895262446
temperature_1,-5.282609876348207,2.8792712235968616e-05,-1.1481178990139554e-05,0.0007983713850557942
beta_s_1,2.112919673356503,-1.1481178990139554e-05,4.918577745533053e-06,-0.0002979676058581808
n_1,-144.8384895262446,0.0007983713850557942,-0.0002979676058581808,0.02428422919297477
