,norm_1,temperature_1,q_1
norm_1,3950.2123836952646,-0.07320925266176086,0.03833424542392495
temperature_1,-0.07320925266176086,1.4209519125101267e-06,-7.937931284203015e-07
q_1,0.03833424542392495,-7.937931284203015e-07,5.35415468136432e-07
