,norm_1,temperature_1,beta_s_1,n_1
norm_1,294418.04470149946,-2.3804348245329576,0.9481187564560437,-80.36317297722583
temperature_1,-2.3804348245329576,1.9363481627816904e-05,-7.66981460289898e-06,0.0006647740363674127
beta_s_1,0.9481187564560437,-7.66981460289898e-06,3.487148246333118e-06,-0.0002333361015828993
n_1,-80.36317297722583,0.0006647740363674127,-0.0002333361015828993,0.026133537885703665
