,norm_1,temperature_1,U_1
norm_1,69.45869375599707,-0.03729401360199585,2.2079047316347122e-07
temperature_1,-0.03729401360199585,2.0979138053878645e-05,2.0908789393761676e-09
U_1,2.2079047316347122e-07,2.0908789393761676e-09,2.305670627553368e-08
