,norm_1,temperature_1,U_1
norm_1,225.60162347864562,-0.06713943895659162,3.517677535417194e-07
temperature_1,-0.06713943895659162,2.089397894141649e-05,1.705269786294073e-09
U_1,3.517677535417194e-07,1.705269786294073e-09,7.46956962013842e-09
