,norm_1,temperature_1,U_1
norm_1,157.59552988632626,-0.05349373099851027,8.983550338498565e-06
temperature_1,-0.05349373099851027,1.8962913873150646e-05,5.1125374331586356e-08
U_1,8.983550338498565e-06,5.1125374331586356e-08,3.690047446851769e-07
