,norm_1,temperature_1,U_1
norm_1,56.99765428747798,-0.0324580518847811,8.646279601453579e-06
temperature_1,-0.0324580518847811,1.9256434305252396e-05,8.933229680045439e-08
U_1,8.646279601453579e-06,8.933229680045439e-08,1.5388226895414788e-06
