,norm_1,temperature_1,q_1
norm_1,21440.254737443192,-0.1976768148237646,0.1145475283074482
temperature_1,-0.1976768148237646,1.8858000496539381e-06,-1.1496921787136578e-06
q_1,0.1145475283074482,-1.1496921787136578e-06,8.478213350726706e-07
