,norm_1,temperature_1,beta_s_1,n_1,norm_2,temperature_2,beta_s_2,n_2
norm_1,65.3441938225381,-0.08316331776693332,0.008756673722613203,0.46941364269970626,-648.4060300845073,-0.0003465662147269407,-0.0001255940403369767,-0.014044969329980702
temperature_1,-0.08316331776693332,0.000141219405864128,-1.9676282056706783e-05,0.0003673685733420165,0.80754222978573,1.851052755065544e-07,-7.476365934115519e-07,1.909913979919902e-05
beta_s_1,0.008756673722613203,-1.9676282056706783e-05,3.884116567436164e-06,-3.2472006196389745e-05,-0.10429936891854262,3.075758354873561e-08,3.3328167011368606e-07,-1.637986018092132e-07
n_1,0.46941364269970626,0.0003673685733420165,-3.2472006196389745e-05,0.06773050754263697,-12.683036003043686,-3.8098314141720605e-06,1.6791841878982708e-05,0.0006827293160209369
norm_2,-648.4060300845073,0.80754222978573,-0.10429936891854262,-12.683036003043686,5171776.902257469,-2.3877858146279087,1.1637828767697618,-25.91391975077005
temperature_2,-0.0003465662147269407,1.851052755065544e-07,3.075758354873561e-08,-3.8098314141720605e-06,-2.3877858146279087,1.1548683841163629e-06,-5.36618439673826e-07,1.5882178123027753e-05
beta_s_2,-0.0001255940403369767,-7.476365934115519e-07,3.3328167011368606e-07,1.6791841878982708e-05,1.1637828767697618,-5.36618439673826e-07,4.245923287427863e-07,-3.242049609821407e-06
n_2,-0.014044969329980702,1.909913979919902e-05,-1.637986018092132e-07,0.0006827293160209369,-25.91391975077005,1.5882178123027753e-05,-3.242049609821407e-06,0.0006318806570335558
