,norm_1,temperature_1,U_1
norm_1,748.5274306854421,-0.13736530843448974,6.704874203822801e-05
temperature_1,-0.13736530843448974,2.646457875490535e-05,1.8347025279453168e-07
U_1,6.704874203822801e-05,1.8347025279453168e-07,1.3042482568369485e-06
