norm,T,beta_s,n
1250.794567456217,0.13623786212898534,0.9044012025586051,4.102747887808741
1250.799767397592,0.13622666731546426,0.9044300916145427,4.101958309567537
1250.7899844441736,0.13623236444641448,0.9044337654228239,4.101675414167194
1250.7937740653736,0.13622779325827145,0.904440528331972,4.103535729292646
1250.7939463492376,0.13623545699116316,0.9044707364677635,4.103565832408028
1250.7938683068346,0.13623733005798025,0.9044250245074936,4.103559805945278
1250.819908308326,0.13623949660242482,0.9045420858512073,4.106071338787735
1250.8203436795222,0.1362359955370856,0.9045488915632601,4.106347999797176
1250.820367716287,0.13623267165591055,0.9045724196011654,4.106349906531902
1250.8203305118845,0.13622281759880442,0.904591447238114,4.106338628142837
1250.8203152654564,0.13623699407016018,0.9045854834548153,4.1063351637668335
1250.821536575989,0.13623272001399317,0.9044477756010125,4.105509878320512
1250.8106384202197,0.13622468791161138,0.9045724465476809,4.105708131638824
1250.8227308052324,0.13623885222526189,0.9044195256121711,4.105131061480153
1250.782685057397,0.13623532053041223,0.9043176709218759,4.099070096898814
1250.791024412708,0.13623061403734377,0.9044404967455001,4.099628040346319
1250.7804493596236,0.1362360007065829,0.9043296897813021,4.099864688177112
1250.7804760779948,0.13622250970457325,0.9044559089981556,4.101229964972229
1250.7907487605285,0.13622580784680752,0.9044719384363343,4.101646264354169
1250.7854731852385,0.13623050137185372,0.9044607247951767,4.1022347543858695
1250.8113532594703,0.13623251116374982,0.9043766522679481,4.1007112502119725
1250.8111827291173,0.13622487363545788,0.9043796912736405,4.100243157293246
1250.807350930303,0.1362350912416084,0.9044059906585564,4.100955811925576
1250.806494575379,0.13623103054039806,0.9044016153107451,4.100434493627336
1250.7977501390196,0.13622538970302173,0.9043972257705584,4.100351992693662
1250.7977496193305,0.13622544311075585,0.9044004111357998,4.100353013103891
1250.7993305868672,0.13622750942786024,0.9043935820495131,4.099611826981227
1250.7728240428041,0.13622670009718313,0.9043584625852097,4.097852778584457
1250.7702193810542,0.13622702001726927,0.9043512527431453,4.098783210249073
1250.7418912382002,0.13622656789643675,0.9044170526292992,4.10127793731838
1250.741834916844,0.1362321063156755,0.9043447886700448,4.101268774839391
1250.7654237704119,0.13623375197537968,0.9044203742850495,4.104289911117462
1250.7666436788936,0.13623595291606755,0.9044670819040658,4.103321778808823
1250.744238276215,0.13623582950975324,0.9043631051870242,4.098461945153219
1250.7195200339504,0.13622573134713156,0.9044238221465826,4.101371880716274
1250.7195069170366,0.1362350291042385,0.9044240812000097,4.101370589575759
1250.7251705289955,0.13623229093637318,0.9043862821296629,4.098739786154538
1250.7299459000678,0.13623654761234122,0.9043506522782225,4.100243558169806
1250.7483183258005,0.1362380695590693,0.9043619152519331,4.103353231816251
1250.74434588711,0.13622414185017637,0.9044699153897082,4.099850260730875
1250.7692498802992,0.13622205322951575,0.90437959735009,4.096934740278487
1250.7436348104793,0.13622509384983697,0.9044385953726035,4.099624171095053
1250.7436348104793,0.13622509384983697,0.9044385953726035,4.099624171095053
1250.7521807830851,0.13622645241528591,0.9044506475320563,4.100647718983273
1250.727682173537,0.13623131320675883,0.9043493757640255,4.100103771702576
1250.7213584913632,0.13623009540805484,0.9044293433441403,4.101898303635707
1250.7206529646182,0.136235155710168,0.9043512852175795,4.102026156756198
1250.717062628952,0.13623056043476342,0.9043496953037788,4.099494476514881
1250.6988920815227,0.1362218801505439,0.9042805323852009,4.094067693349002
1250.7123984671584,0.13622481947916673,0.9041568923442634,4.093247583049116
1250.6940147533785,0.13623014396443298,0.9042834324010703,4.098672984282972
1250.6785532622644,0.136226897178684,0.9043752056572819,4.100219446011521
1250.6786351911906,0.13622621388149,0.9043988346855176,4.1002322842018994
1250.6668989778243,0.13622708140318002,0.9043258520203521,4.098945401139874
1250.6689509108005,0.13622612562379519,0.90434902053201,4.096651425043723
1250.6688292296053,0.13624127309484144,0.9042272086717945,4.097046289232915
1250.6663440994585,0.13624089972073222,0.9043950020599101,4.101472024141952
1250.666360452193,0.13622461874817282,0.9044258539190739,4.1014517419228484
1250.6716105679839,0.13622543465282816,0.9042924009290261,4.0945371104468
1250.689820348605,0.1362309767441076,0.9043237541933514,4.0984076162975365
1250.6902763364817,0.13622960866328518,0.9044342907529784,4.099223337212355
1250.6902826280068,0.13622372981067335,0.9044357818367519,4.09922408596828
1250.7011127786825,0.13623027630255088,0.9042617730773045,4.096713789280578
1250.7008450076612,0.13623396483438688,0.904372809665025,4.10060498289987
1250.6939865675179,0.13623084705565153,0.9043884485250523,4.099728270272689
1250.6859470385796,0.13623204662116753,0.9044101836533776,4.098590850509089
1250.683681351488,0.1362261855622004,0.9042180108534803,4.095897215437374
1250.6897593726246,0.13624005566089198,0.9042921805573005,4.102080446858971
