pt_center_gev,yield_value,total_error,prediction,residual,pull
0.175,58.51,1.4702389057564762,56.77296199294847,1.737038007051531,1.1814664951732996
0.225,56.22,1.3934529952603354,57.1101880890976,-0.8901880890975988,-0.6388361086634912
0.275,52.69,1.31039882860143,53.859775393803744,-1.1697753938037465,-0.8926865380765268
0.3249999999999999,48.99,1.222866309127862,49.44661337962223,-0.45661337962222603,-0.37339599285213676
0.375,44.85,1.1234168238013886,44.97484858933585,-0.12484858933584775,-0.11113291762303179
0.425,41.2,1.038146733366724,40.85245481821826,0.3475451817817401,0.3347746234818332
0.475,37.72,0.9574355591892332,37.17906284379921,0.5409371562007905,0.564985445766044
0.525,34.11,0.8719940653467775,33.935470364912106,0.1745296350878931,0.20015002627166456
0.575,31.26,0.8059003970714992,31.066322417146985,0.19367758285301662,0.240324466344485
0.625,28.73,0.7476496104459628,28.51280285770182,0.2171971422981791,0.29050659461806444
0.675,26.33,0.6924781657207684,26.22364070772265,0.10635929227734664,0.15359226838097081
0.725,24.13,0.6418669176706336,24.157358211124087,-0.027358211124088427,-0.04262287145655163
0.775,22.32,0.6007129430934546,22.28136820280883,0.038631797191168715,0.06430991313792728
0.825,20.51,0.5591188156376067,20.57022906407576,-0.06022906407575945,-0.1077214044515307
0.875,18.92,0.5228934595115912,19.003929771924554,-0.0839297719245522,-0.16051027297787743
0.925,17.56,0.4922486058893413,17.566476363860442,-0.006476363860443257,-0.013156693148459948
0.975,16.15,0.4598602505109568,16.244814895162282,-0.09481489516228336,-0.20618197606106045
1.05,14.25,0.5152938405414914,14.456035023758526,-0.20603502375852578,-0.39983987299754237
1.15,12.38,0.4565977840506894,12.386823392057545,-0.006823392057544453,-0.014943988551610997
1.25,10.52,0.4015884885053355,10.626228353135687,-0.10622835313568757,-0.26452041374755747
1.35,9.241,0.3534354741674921,9.127201130820374,0.11379886917962523,0.32197919421550836
1.45,7.823,0.3155023659182288,7.850396835703353,-0.027396835703352274,-0.08683559511072866
1.55,6.751,0.2731359287973663,6.762438044923782,-0.011438044923782087,-0.04187674969801475
1.65,5.741,0.2473486316921927,5.834870516451353,-0.09387051645135358,-0.3795069162467354
1.75,5.101,0.2203717078029754,5.043430623043852,0.057569376956148055,0.26123760409216545
1.85,4.337,0.2090160579955521,4.367462807546642,-0.03046280754664199,-0.14574386216436178
1.95,3.801,0.1837252296229344,3.789422080471773,0.011577919528227287,0.06301758093860625
2.1,3.069,0.1468382102860151,3.0740779344622884,-0.005077934462288436,-0.03458183297383909
2.3,2.381,0.1144131203140619,2.342482086872529,0.03851791312747066,0.3366564343472121
2.5,1.798,0.0869588483134407,1.7997804385915726,-0.0017804385915725085,-0.02047449599556526
2.7,1.394,0.0678942714814733,1.3941857863450378,-0.00018578634503785274,-0.0027364067834286924
2.9,1.085,0.0533586403499939,1.0887114749638367,-0.003711474963836725,-0.06955715024768522
3.1,0.8806,0.0437313491673879,0.8568446093153986,0.02375539068460142,0.5432119323296959
3.3,0.69,0.0348367291805645,0.6794828513829395,0.010517148617060434,0.3018982799030392
3.5,0.5431,0.0278700017940437,0.5427797299560562,0.00032027004394385994,0.011491568831269583
3.7,0.4258,0.0222193119830475,0.4366319502007683,-0.01083195020076827,-0.4875016026163475
3.9,0.353,0.0187569080607652,0.3536162294908964,-0.0006162294908964028,-0.03285346864739408
4.25,0.2458,0.012516899616119,0.2482793494444615,-0.002479349444461515,-0.19808015726743233
4.75,0.1559,0.008222721021657,0.15460368912769024,0.001296310872309775,0.15764986661903668
