pt_center_gev,yield_value,total_error,prediction,residual,pull
0.175,46.31,1.150072784653215,43.90275460048505,2.4072453995149488,2.0931243932016117
0.225,44.84,1.1035856332881469,45.057129858319,-0.217129858318998,-0.19674944269803235
0.275,41.86,1.0314245791137615,43.225987459674585,-1.3659874596745851,-1.3243696992835798
0.3249999999999999,38.79,0.9601398336179996,39.91867681361665,-1.12867681361665,-1.175533785910714
0.375,35.5,0.8812691075942695,36.14541902684237,-0.6454190268423687,-0.732374505449606
0.425,32.45,0.808930461102807,32.472725010185364,-0.022725010185361327,-0.028092662197910737
0.475,29.44,0.7384921797825621,29.15911416670977,0.2808858332902311,0.38035045052600785
0.525,26.62,0.6731084326466278,26.279527529692352,0.34047247030764893,0.505821133407776
0.575,24.38,0.6187975287604177,23.814277890054772,0.5657221099452272,0.9142281338428875
0.625,22.21,0.5713688951981898,21.70437208921557,0.5056279107844297,0.8849412613002733
0.675,20.21,0.5253670401728682,19.882124236384517,0.3278757636154843,0.6240889483809247
0.725,18.55,0.4850396688931741,18.285873663668724,0.2641263363312767,0.5445458449491237
0.775,17.03,0.4518825233398609,16.865460535522416,0.16453946447758483,0.36412000017498947
0.825,15.6,0.4173406068189387,15.582862652217008,0.017137347782991696,0.041063216717913714
0.875,14.3,0.3845055427428843,14.410651517042696,-0.1106515170426956,-0.28777612997034835
0.925,13.13,0.3598177912499603,13.329740891317734,-0.19974089131773276,-0.5551167734754272
0.975,12.04,0.3352837818922949,12.327164223571442,-0.2871642235714429,-0.856481103710797
1.05,10.76,0.385899510365069,10.951870067602371,-0.19187006760237146,-0.49720215353696195
1.15,9.071,0.3310551133874841,9.331256978960246,-0.26025697896024624,-0.7861439634542903
1.25,7.663,0.2897888997183984,7.930012791405325,-0.26701279140532463,-0.9214044832800484
1.35,6.695,0.2532968466049272,6.727487055124416,-0.03248705512441585,-0.12825684788364794
1.45,5.6,0.2227161251458906,5.703727690743523,-0.10372769074352295,-0.4657394729527372
1.55,4.859,0.1933231411393887,4.838230726787474,0.020769273212525974,0.10743293891314872
1.65,4.092,0.1737435466427458,4.11045272996993,-0.018452729969930637,-0.10620670710650007
1.75,3.609,0.1532480668719837,3.500682997710758,0.10831700228924213,0.7068082782390013
1.85,3.056,0.1450437827002591,2.9907500185931046,0.06524998140689542,0.44986403548050086
1.95,2.653,0.1259473302615025,2.5644370777486647,0.08856292225133533,0.7031742718758189
2.1,2.131,0.1008684836606558,2.0514674772486603,0.07953252275133949,0.7884774298670408
2.3,1.598,0.0757747555324331,1.5455037785134127,0.05249622148658739,0.6927930168526637
2.5,1.229,0.058332049689686,1.1824401751014224,0.046559824898577684,0.798185991170651
2.7,0.926,0.0441367012813599,0.9166100850923594,0.009389914907640629,0.21274618707416265
2.9,0.7271,0.0347043989862956,0.7178422014644038,0.009257798535596162,0.26676152897077887
3.1,0.5486,0.0266267250896538,0.5663157833058535,-0.01771578330585355,-0.6653384239407375
3.3,0.4349,0.0209648698779649,0.44892266105629136,-0.014022661056291352,-0.6688646835356633
3.5,0.3457,0.0167356970574876,0.35684234724914127,-0.01114234724914126,-0.6657832781548912
3.7,0.2691,0.0131269236685523,0.28398517481492425,-0.01488517481492424,-1.1339423608125427
3.9,0.222,0.0108855695303461,0.2260160008295632,-0.004016000829563188,-0.36892886664015473
4.25,0.1513,0.0072583383773422,0.1512586074092999,4.139259070010115e-05,0.005702763986494931
4.75,0.09103,0.0044197278196739,0.08453708977324859,0.006492910226751414,1.469074678727723
