group_label,model_name,success,chi2_ndf,aic,bic
101-125,juttner_powerlaw,True,1.5967011102595532,77.46474552064169,88.56563113090203
21-30,juttner_powerlaw,True,0.6155752830702225,37.23858660587912,48.33947221613947
31-40,juttner_powerlaw,True,1.4015908548049534,69.46522504700309,80.56611065726344
41-50,juttner_powerlaw,True,1.7865499870438648,85.24854946879846,96.34943507905881
61-70,juttner_powerlaw,True,2.7663114196059593,125.41876820384434,136.5196538141047
71-80,juttner_powerlaw,True,2.5543801717535124,116.729587041894,127.83047265215436
81-90,juttner_powerlaw,True,2.234843174821833,103.62857016769516,114.72945577795551
91-100,juttner_powerlaw,True,1.9118208933599792,90.38465662775914,101.48554223801949
