pt_center_gev,yield_value,total_error,prediction,residual,pull
0.175,58.51,1.4702389057564762,54.27595457288801,4.234045427111987,2.879834978202716
0.225,56.22,1.3934529952603354,55.63682721448674,0.5831727855132556,0.4185091190710045
0.275,52.69,1.31039882860143,53.95394773647374,-1.2639477364737388,-0.9645519431841466
0.3249999999999999,48.99,1.222866309127862,50.69937039610803,-1.709370396108028,-1.3978391450878525
0.375,44.85,1.1234168238013886,46.7845435628194,-1.9345435628193997,-1.7220176178894504
0.425,41.2,1.038146733366724,42.7307869364373,-1.5307869364372948,-1.474538123790008
0.475,37.72,0.9574355591892332,38.815184753548756,-1.0951847535487573,-1.1438730711821188
0.525,34.11,0.8719940653467775,35.1705444107979,-1.0605444107979025,-1.2162289319895103
0.575,31.26,0.8059003970714992,31.848020827567623,-0.5880208275676218,-0.729644543797703
0.625,28.73,0.7476496104459628,28.854594168929278,-0.12459416892927777,-0.16664780826269548
0.675,26.33,0.6924781657207684,26.174819278085963,0.15518072191403576,0.22409475070237825
0.725,24.13,0.6418669176706336,23.78311525577869,0.34688474422130966,0.5404309439722665
0.775,22.32,0.6007129430934546,21.650500342050446,0.6694996579495545,1.1145084613990055
0.825,20.51,0.5591188156376067,19.748125121899168,0.7618748781008335,1.3626350192347012
0.875,18.92,0.5228934595115912,18.048993655638988,0.8710063443610139,1.6657434292151554
0.925,17.56,0.4922486058893413,16.52868162415616,1.0313183758438385,2.0951169053705385
0.975,16.15,0.4598602505109568,15.165516806370356,0.984483193629643,2.140831247179487
1.05,14.25,0.5152938405414914,13.374503395940387,0.875496604059613,1.6990240037404798
1.15,12.38,0.4565977840506894,11.378764650984664,1.001235349015337,2.1928169255069894
1.25,10.52,0.4015884885053355,9.74077374959971,0.7792262504002903,1.9403600270029588
1.35,9.241,0.3534354741674921,8.384580897240678,0.8564191027593218,2.423127176966586
1.45,7.823,0.3155023659182288,7.252588745558836,0.5704112544411641,1.8079460443380704
1.55,6.751,0.2731359287973663,6.300739174544316,0.45026082545568435,1.6484862589781193
1.65,5.741,0.2473486316921927,5.494999071003673,0.24600092899632653,0.9945514042804842
1.75,5.101,0.2203717078029754,4.808813478127201,0.29218652187279925,1.3258803717854304
1.85,4.337,0.2090160579955521,4.2212565229496555,0.11574347705034427,0.5537539945988614
1.95,3.801,0.1837252296229344,3.7156806945447935,0.0853193054552066,0.46438535213868204
2.1,3.069,0.1468382102860151,3.0825099118200217,-0.013509911820021703,-0.09200542415837651
2.3,2.381,0.1144131203140619,2.420313887762349,-0.03931388776234934,-0.34361345669476934
2.5,1.798,0.0869588483134407,1.913490889078401,-0.115490889078401,-1.3281096900239222
2.7,1.394,0.0678942714814733,1.5213954969060866,-0.12739549690608665,-1.8763806448803237
2.9,1.085,0.0533586403499939,1.2153560598235764,-0.13035605982357645,-2.4430168941437684
3.1,0.8806,0.0437313491673879,0.9747236315382348,-0.09412363153823478,-2.1523148343300207
3.3,0.69,0.0348367291805645,0.7843495416469487,-0.09434954164694875,-2.708335250359457
3.5,0.5431,0.0278700017940437,0.6329557747723346,-0.08985577477233453,-3.2241036594241717
3.7,0.4258,0.0222193119830475,0.5120317762242951,-0.08623177622429506,-3.880938180718047
3.9,0.353,0.0187569080607652,0.4150835027058874,-0.06208350270588742,-3.3099006779134728
4.25,0.2458,0.012516899616119,0.288704966694414,-0.04290496669441399,-3.4277631051032698
4.75,0.1559,0.008222721021657,0.17316252954397482,-0.01726252954397481,-2.099369478607965
5.25,0.1034,0.0057264579802876,0.10456100861196242,-0.0011610086119624163,-0.20274463131642625
5.75,0.06647,0.0039278982929806,0.06345777248861686,0.0030122275113831365,0.7668802211009831
6.25,0.04112,0.0026847260567886,0.03866307741774388,0.0024569225822561186,0.9151483355419234
6.75,0.0312,0.002172232492161,0.023628845005745004,0.007571154994254994,3.4854257182770474
7.5,0.01977,0.0013015968116125,0.011339619299881686,0.008430380700118313,6.476952482446717
9.0,0.009162,0.0006136808942764,0.0026424655778350976,0.0065195344221649024,10.62365552353097
11.5,0.003428,0.0002648314935954,0.00023795393442850487,0.003190046065571495,12.045569136294388
16.5,0.0007988,7.75610856035422e-05,2.002277514269237e-06,0.0007967977224857308,10.273163614013948
