pt_center_gev,yield_value,total_error,prediction,residual,pull
0.175,68.22,1.952215408196544,53.8183345769051,14.401665423094897,7.37708828781305
0.225,66.24,1.771592574493357,58.79092423037164,7.449075769628358,4.204734134065028
0.275,61.43,1.648951193941167,60.03880696425889,1.3911930357411109,0.8436835734452595
0.3249999999999999,57.44,1.5500518830026304,58.782971503616054,-1.3429715036160559,-0.8664042270730733
0.375,53.52,1.456420873236854,56.01149510436942,-2.4914951043694202,-1.7106971962247033
0.425,49.15,1.3490211117695676,52.42902651938188,-3.2790265193818797,-2.4306710182471813
0.475,44.8,1.26152694778986,48.502647243806045,-3.702647243806048,-2.935052041728418
0.525,40.83,1.2356670263464993,44.52562193872894,-3.695621938728941,-2.9907910949568657
0.575,37.08,1.152970181747993,40.67236782837639,-3.592367828376389,-3.115750853964045
0.625,33.97,1.0224325601231603,37.039288420548424,-3.0692884205484248,-3.0019470625805424
0.675,31.64,0.9663803185081948,33.67310023333651,-2.033100233336512,-2.1038303392550635
0.725,29.14,0.90538304048618,30.58976546876478,-1.449765468764781,-1.6012730567454345
0.775,26.81,0.8546195235307932,27.786855131493606,-0.9768551314936076,-1.143029271619969
0.825,25.13,0.8196334607615773,25.251483914050933,-0.12148391405093406,-0.14821736772197547
0.875,22.6,0.766540338142749,22.96532220626746,-0.36532220626745726,-0.4765857556206326
0.925,20.3,0.7271085200986164,20.90770427478537,-0.6077042747853696,-0.8357820847745641
0.975,19.61,0.7114480515118444,19.057508436660132,0.552491563339867,0.7765733030905194
1.05,17.59,0.694487760871277,16.626654574121936,0.9633454258780638,1.3871308900670742
1.15,15.16,0.6122676048918478,13.931457289549975,1.228542710450025,2.006545341668105
1.25,13.35,0.5580104837724825,11.743585977150172,1.6064140228498278,2.8788240894499224
1.35,11.42,0.4854597820623249,9.959042800344141,1.4609571996558586,3.0094299335146495
1.45,9.687,0.4354608708024178,8.495449889586013,1.1915501104139867,2.7362966234333146
1.55,8.594,0.392111119454677,7.288083376586349,1.3059166234136503,3.3304758743639695
1.65,7.701,0.3722774502974898,6.286200907524659,1.4147990924753406,3.8003889071034616
1.75,6.498,0.3212986772459544,5.449973384824797,1.0480266151752033,3.2618454086349633
1.85,5.54,0.3027417381201343,4.74803819990425,0.7919618000957502,2.615965030171965
1.95,5.01,0.2776480145796112,4.1555922237074725,0.8544077762925273,3.077305550288887
2.1,4.188,0.2188020852277235,3.430200229375134,0.7577997706248656,3.4634028731315216
2.3,3.003,0.1620642776801846,2.693092038619531,0.30990796138046894,1.9122533714186973
2.5,2.451,0.1359863482118701,2.1448020572200344,0.3061979427799657,2.25168148719533
2.7,1.974,0.1138030425779557,1.730146687044758,0.24385331295524204,2.14276619878771
2.9,1.415,0.0871725748157068,1.4118172080700482,0.003182791929951856,0.03651139061431485
3.1,1.245,0.0783983686054754,1.1640932728416518,0.08090672715834835,1.0319950350688516
3.3,0.9038,0.0611125069032518,0.9689201630431888,-0.0651201630431888,-1.0655783299199555
3.5,0.8185,0.0567889822060582,0.81341107735112,0.0050889226488800565,0.08961109094040383
3.7,0.6101,0.0457101214174716,0.6882255230972515,-0.07812552309725151,-1.7091515111878461
3.9,0.4549,0.0372380034373487,0.5864969268486999,-0.1315969268486999,-3.5339415301925605
4.25,0.3509,0.0240186448410396,0.4502529274071448,-0.0993529274071448,-4.1364917989621475
4.75,0.2419,0.01819112420935,0.31801758064905156,-0.07611758064905155,-4.184325266160742
