,norm_1,temperature_1,U_1
norm_1,792.2438759399824,-0.13763479515670687,5.431011524460858e-07
temperature_1,-0.13763479515670687,2.4717532936553236e-05,2.6847309708575064e-09
U_1,5.431011524460858e-07,2.6847309708575064e-09,7.554934358981991e-10
