,norm_1,temperature_1,q_1
norm_1,21868.818526993688,-0.20173860998137605,0.11704600437987814
temperature_1,-0.20173860998137605,1.9243120228565957e-06,-1.1734069810041927e-06
q_1,0.11704600437987814,-1.1734069810041927e-06,8.624515417112549e-07
