,norm_1,temperature_1,q_1
norm_1,8702.247902569192,-0.10898754399540285,0.05848153809057164
temperature_1,-0.10898754399540285,1.418728718458844e-06,-8.028442005296896e-07
q_1,0.05848153809057164,-8.028442005296896e-07,5.452311510329909e-07
