,norm_1,temperature_1,q_1,norm_2,temperature_2,q_2
norm_1,553969.6433794674,-12.865348463976426,8.431598446566896,31723.94943218982,-0.9417913849891459,0.30741781326438533
temperature_1,-12.865348463976426,0.00033150437082320725,-0.00022807007973329465,-1.1827264969643052,3.635189594398865e-05,-1.3001475906424354e-05
q_1,8.431598446566896,-0.00022807007973329465,0.000820043923269829,-0.15898413910293172,4.429222479729441e-06,-1.2048532432689516e-06
norm_2,31723.94943218982,-1.1827264969643052,-0.15898413910293172,11883.433556498343,-0.38709829945919944,0.15839036658189973
temperature_2,-0.9417913849891459,3.635189594398865e-05,4.429222479729441e-06,-0.38709829945919944,1.2857697792142684e-05,-5.48893938583767e-06
q_2,0.30741781326438533,-1.3001475906424354e-05,-1.2048532432689516e-06,0.15839036658189973,-5.48893938583767e-06,2.648998334750421e-06
