,norm_1,temperature_1,beta_s_1,n_1,norm_2,temperature_2,beta_s_2,n_2
norm_1,41.194064217481234,-0.052764409546965825,0.005913937152573285,0.00923648514385073,49.17320648605803,-0.0011668491830674932,-0.0014509423296325985,-0.12121380383634303
temperature_1,-0.052764409546965825,8.074968011661076e-05,-1.1997001787851047e-05,6.43105603587816e-06,0.05550994529049114,1.7060298832376804e-07,-5.210480638429976e-07,5.571226885472554e-05
beta_s_1,0.005913937152573285,-1.1997001787851047e-05,2.417713694353246e-06,-6.753939011558823e-07,-0.0303037101750397,2.5424629686393745e-07,5.634485165756175e-07,1.3818749299094001e-05
n_1,0.00923648514385073,6.43105603587816e-06,-6.753939011558823e-07,0.0018585356714366503,-0.017870551951198688,-3.102416240778912e-07,1.0735707908672492e-06,5.074266720462761e-06
norm_2,49.17320648605803,0.05550994529049114,-0.0303037101750397,-0.017870551951198688,69647.8317175317,-0.559450708661437,0.4341916980229261,-15.170860258813285
temperature_2,-0.0011668491830674932,1.7060298832376804e-07,2.5424629686393745e-07,-3.102416240778912e-07,-0.559450708661437,4.690573814076279e-06,-3.405800547553185e-06,0.00014820965315338224
beta_s_2,-0.0014509423296325985,-5.210480638429976e-07,5.634485165756175e-07,1.0735707908672492e-06,0.4341916980229261,-3.405800547553185e-06,4.812760158118021e-06,-3.515268853846505e-05
n_2,-0.12121380383634303,5.571226885472554e-05,1.3818749299094001e-05,5.074266720462761e-06,-15.170860258813285,0.00014820965315338224,-3.515268853846505e-05,0.009135540610639887
