,norm_1,temperature_1,beta_s_1,n_1
norm_1,69333903.51543057,-80.28106697931358,28.597688254435205,-1269.020488583753
temperature_1,-80.28106697931358,9.302638461461942e-05,-3.3121150284357845e-05,0.0014749686738540376
beta_s_1,28.597688254435205,-3.3121150284357845e-05,1.1899908612572555e-05,-0.000519753024219512
n_1,-1269.020488583753,0.0014749686738540376,-0.000519753024219512,0.024007131218001427
