,norm_1,temperature_1,U_1
norm_1,287.85746050328777,-0.07663340211816809,1.8084759530982919e-06
temperature_1,-0.07663340211816809,2.1365400755646224e-05,7.672502084086731e-09
U_1,1.8084759530982919e-06,7.672502084086731e-09,6.1375259032994e-08
