,norm_1,temperature_1,U_1
norm_1,163.61979420500577,-0.06091734456616656,-2.093119394231036e-07
temperature_1,-0.06091734456616656,2.3581305750643503e-05,-1.3899559556198169e-09
U_1,-2.093119394231036e-07,-1.3899559556198169e-09,1.9798220203023412e-08
