,norm_1,temperature_1,q_1
norm_1,28616.433718726676,-0.23872273566167881,0.14235217469351105
temperature_1,-0.23872273566167881,2.058674423623146e-06,-1.2917398972953848e-06
q_1,0.14235217469351105,-1.2917398972953848e-06,9.862299760964818e-07
