,norm_1,temperature_1,q_1,norm_2,temperature_2,q_2,norm_3,temperature_3,q_3
norm_1,56038690.82304031,-15.773849672053059,-79.19831344050452,-40219.49770364705,0.6230301980943866,-4.539413354290872,-13484176.947252642,-2.2677685174513837,-10.94740306818457
temperature_1,-15.773849672053059,5.876197542980039e-05,-0.00011529024492254809,-0.0422594423793813,1.3161781774220002e-06,-7.059318829573207e-06,-6.026151398795006,-1.6350873733524382e-06,-2.687420915506907e-05
q_1,-79.19831344050452,-0.00011529024492254809,0.00047782398541962155,0.1711666856726661,-3.5613585168767804e-07,2.0911218947721773e-05,43.821962325691494,9.406454461790863e-06,8.358956308268735e-05
norm_2,-40219.49770364705,-0.0422594423793813,0.1711666856726661,2299.529629798014,-0.1867363162593041,0.07562797275761916,20989.78141544882,0.010404885263360145,-0.313292369104114
temperature_2,0.6230301980943866,1.3161781774220002e-06,-3.5613585168767804e-07,-0.1867363162593041,1.8406903459119084e-05,-9.338406020291867e-06,-1.4371093308248337,4.1544769157156716e-07,1.5149768525132691e-05
q_2,-4.539413354290872,-7.059318829573207e-06,2.0911218947721773e-05,0.07562797275761916,-9.338406020291867e-06,9.420058773122761e-06,3.1452491186013014,-2.1830776190878618e-07,1.0048819422604036e-05
norm_3,-13484176.947252642,-6.026151398795006,43.821962325691494,20989.78141544882,-1.4371093308248337,3.1452491186013014,32895333.83186055,-10.498748781742483,38.96541555246487
temperature_3,-2.2677685174513837,-1.6350873733524382e-06,9.406454461790863e-06,0.010404885263360145,4.1544769157156716e-07,-2.1830776190878618e-07,-10.498748781742483,5.4005350146844225e-06,-1.7832701374754344e-05
q_3,-10.94740306818457,-2.687420915506907e-05,8.358956308268735e-05,-0.313292369104114,1.5149768525132691e-05,1.0048819422604036e-05,38.96541555246487,-1.7832701374754344e-05,0.00019009670888691028
