,norm_1,temperature_1,q_1
norm_1,11698.4089852631,-0.133767178749221,0.07283495999763666
temperature_1,-0.133767178749221,1.5868501021703452e-06,-9.093009938483175e-07
q_1,0.07283495999763666,-9.093009938483175e-07,6.231202189245043e-07
