,norm_1,temperature_1,U_1
norm_1,525.0120126990982,-0.10533578396559272,9.85215446807949e-08
temperature_1,-0.10533578396559272,2.1835420899755973e-05,3.6155776207659907e-10
U_1,9.85215446807949e-08,3.6155776207659907e-10,2.7781994337945784e-10
