,norm_1,temperature_1,U_1,norm_2,temperature_2,U_2
norm_1,0.23680602424089373,-0.007538247619981742,-6.062190752973613e-08,26.389351487817464,-0.0018531235655665074,2.722206137596067e-07
temperature_1,-0.007538247619981742,0.0002450963614695597,-1.441802429521447e-07,-0.8243705214348473,5.7973648968707836e-05,-8.500975671360258e-09
U_1,-6.062190752973613e-08,-1.441802429521447e-07,5.0256366567596316e-08,1.38634126302959e-05,-9.339414436186587e-10,1.3882005752419493e-13
norm_2,26.389351487817464,-0.8243705214348473,1.38634126302959e-05,5859.92130935646,-0.37084076345705647,-6.95388891832391e-05
temperature_2,-0.0018531235655665074,5.7973648968707836e-05,-9.339414436186587e-10,-0.37084076345705647,2.427710517357062e-05,-8.72370910396039e-08
U_2,2.722206137596067e-07,-8.500975671360258e-09,1.3882005752419493e-13,-6.95388891832391e-05,-8.72370910396039e-08,1.8342641970819257e-06
