,norm_1,temperature_1,U_1,norm_2,temperature_2,U_2
norm_1,66906.5216187849,-1.135306948009286,0.2752108600279944,642.7232966279616,-2.35018580914174,-3.6025426736012054e-05
temperature_1,-1.135306948009286,2.6374916861582298e-05,7.23820034981714e-05,-0.012647083735167064,4.635920962511229e-05,6.30367611819622e-10
U_1,0.2752108600279944,7.23820034981714e-05,0.0009390046213826846,-0.0017183676666437829,6.282542833119663e-06,9.023258138970899e-11
norm_2,642.7232966279616,-0.012647083735167064,-0.0017183676666437829,10.605612694938042,-0.039663952707299444,8.233982479195867e-07
temperature_2,-2.35018580914174,4.635920962511229e-05,6.282542833119663e-06,-0.039663952707299444,0.00015207438238816525,1.1743146743011522e-07
U_2,-3.6025426736012054e-05,6.30367611819622e-10,9.023258138970899e-11,8.233982479195867e-07,1.1743146743011522e-07,1.4569420750773245e-07
