,norm_1,temperature_1,q_1
norm_1,8260.198408074886,-0.12717882529545962,0.06471441723706846
temperature_1,-0.12717882529545962,2.0435313036083947e-06,-1.101671123746089e-06
q_1,0.06471441723706846,-1.101671123746089e-06,7.079441393811843e-07
