,norm_1,temperature_1,U_1,norm_2,temperature_2,U_2
norm_1,632.1645664574144,-0.14278165492038017,7.41123363681613e-05,0.6769453136866023,-0.2997034595097868,4.9569798033473596e-06
temperature_1,-0.14278165492038017,3.371954560103426e-05,2.630096030204002e-07,-0.0001719752508992629,7.623464690213698e-05,-1.6897834962931944e-09
U_1,7.41123363681613e-05,2.630096030204002e-07,3.317963212042407e-06,-2.0962366720972667e-08,9.25942035926485e-09,7.575360917548941e-14
norm_2,0.6769453136866023,-0.0001719752508992629,-2.0962366720972667e-08,0.002031268165038979,-0.0009227383360545205,3.8594898698747245e-07
temperature_2,-0.2997034595097868,7.623464690213698e-05,9.25942035926485e-09,-0.0009227383360545205,0.00042995266020004957,4.104281620985464e-06
U_2,4.9569798033473596e-06,-1.6897834962931944e-09,7.575360917548941e-14,3.8594898698747245e-07,4.104281620985464e-06,2.0910475735671233e-05
