,norm_1,temperature_1,U_1,norm_2,temperature_2,U_2,norm_3,temperature_3,U_3
norm_1,1684.680638584837,0.021772748503856142,2.975937043782473,9.411353526105502,-0.11953770782789394,0.8140227961427987,0.0023040498098438676,-0.002313190441254432,0.8357654991547036
temperature_1,0.021772748503856142,6.630594642195392e-05,0.0009728787469094668,-0.0008801212206790683,1.112684752272648e-05,-7.721947733764414e-05,-2.2076339054519886e-07,2.2169545774363737e-07,-8.013388035663896e-05
U_1,2.975937043782473,0.0009728787469094668,0.018756555985189643,0.0063179194197084745,-7.992220371944685e-05,0.0005628298596423591,1.636202864603421e-06,-1.643609775513596e-06,0.0005943543032534824
norm_2,9.411353526105502,-0.0008801212206790683,0.0063179194197084745,0.20201587195505116,-0.0016505915582422698,0.02431818044289102,6.297877326591439e-05,-6.339066506003299e-05,0.0229936718377377
temperature_2,-0.11953770782789394,1.112684752272648e-05,-7.992220371944685e-05,-0.0016505915582422698,0.0007478377496827928,0.00356153508265967,-1.034747209984383e-06,1.0409512077862602e-06,-0.0003788459762591564
U_2,0.8140227961427987,-7.721947733764414e-05,0.0005628298596423591,0.02431818044289102,0.00356153508265967,0.022388940409743832,6.5043180420206665e-06,-6.547913673883101e-06,0.002387719275592134
norm_3,0.0023040498098438676,-2.2076339054519886e-07,1.636202864603421e-06,6.297877326591439e-05,-1.034747209984383e-06,6.5043180420206665e-06,7.584815088175913e-08,-5.663586344097691e-08,2.966830671638068e-05
temperature_3,-0.002313190441254432,2.2169545774363737e-07,-1.643609775513596e-06,-6.339066506003299e-05,1.0409512077862602e-06,-6.547913673883101e-06,-5.663586344097691e-08,8.838678403216748e-05,0.00011867318142743759
U_3,0.8357654991547036,-8.013388035663896e-05,0.0005943543032534824,0.0229936718377377,-0.0003788459762591564,0.002387719275592134,2.966830671638068e-05,0.00011867318142743759,0.01216804332426119
