,norm_1,temperature_1,beta_s_1,n_1
norm_1,7458424.07240777,-20.819371552666986,8.286394011072744,-429.1794187030825
temperature_1,-20.819371552666986,5.8207388636941205e-05,-2.314165341441661e-05,0.0012063883375500444
beta_s_1,8.286394011072744,-2.314165341441661e-05,9.41033058460327e-06,-0.00046851945883471456
n_1,-429.1794187030825,0.0012063883375500444,-0.00046851945883471456,0.026161290861376408
