,norm_1,temperature_1,U_1
norm_1,29.542284038543706,-0.03989149235961635,-3.672368715981504e-07
temperature_1,-0.03989149235961635,5.552859450331493e-05,-3.216070213996986e-08
U_1,-3.672368715981504e-07,-3.216070213996986e-08,1.078629326624377e-08
