,norm_1,temperature_1,U_1,norm_2,temperature_2,U_2,norm_3,temperature_3,U_3
norm_1,718883.7161305688,3.446487683864405,136.47255284564818,3.9368603004928246,-11.260496077969554,-4.389506299496293,5112.502222228432,-1.5219233496735545,16.848008065283842
temperature_1,3.446487683864405,0.00011373692444547224,0.0022821513435208754,-2.250387083489101e-05,6.431131223396037e-05,2.4766574955289728e-05,-0.030116537818392325,3.576083963170573e-06,-0.00013294113503039805
U_1,136.47255284564818,0.0022821513435208754,0.053292555275981895,8.79286775815314e-05,-0.0002518027141634038,-9.969434922214449e-05,0.10716702419855839,-6.465067790394515e-05,0.00015153970738097214
norm_2,3.9368603004928246,-2.250387083489101e-05,8.79286775815314e-05,0.00017798209268928643,-0.0002366406909344805,0.0009382347213011303,0.06879588053409628,-6.446685836595979e-05,6.013031391479949e-06
temperature_2,-11.260496077969554,6.431131223396037e-05,-0.0002518027141634038,-0.0002366406909344805,0.0014096062367069122,0.002998215638381292,-0.19577607371449518,0.00018256707382643234,-7.788665420395823e-06
U_2,-4.389506299496293,2.4766574955289728e-05,-9.969434922214449e-05,0.0009382347213011303,0.002998215638381292,0.021678731797800048,-0.07052989743520596,6.674090660049772e-05,6.403431468417648e-05
norm_3,5112.502222228432,-0.030116537818392325,0.10716702419855839,0.06879588053409628,-0.19577607371449518,-0.07052989743520596,120.17457745014289,0.12188678124595109,1.3741887848024672
temperature_3,-1.5219233496735545,3.576083963170573e-06,-6.465067790394515e-05,-6.446685836595979e-05,0.00018256707382643234,6.674090660049772e-05,0.12188678124595109,0.0007405579969780487,0.005133406356400396
U_3,16.848008065283842,-0.00013294113503039805,0.00015153970738097214,6.013031391479949e-06,-7.788665420395823e-06,6.403431468417648e-05,1.3741887848024672,0.005133406356400396,0.03844154402337285
