,norm_1,temperature_1,beta_s_1,n_1,norm_2,temperature_2,beta_s_2,n_2
norm_1,8354188.015322494,-2.904214968617345,1.334650934516828,-30.55548695377293,-1602.7558422118518,0.6849828513912651,-0.09562245020276532,-75.72706026874458
temperature_1,-2.904214968617345,1.0613644793799302e-06,-4.725790230167514e-07,1.3927585018349416e-05,-0.0004602411328901812,4.0525063890781985e-08,3.760487071925606e-08,-1.5340339084711527e-05
beta_s_1,1.334650934516828,-4.725790230167514e-07,3.6052748339205813e-07,-2.3182956864331643e-06,0.00028197838410597907,-2.3336744773722636e-07,2.258422920264335e-07,7.101111701225481e-05
n_1,-30.55548695377293,1.3927585018349416e-05,-2.3182956864331643e-06,0.000570866279820624,-0.004732155420583472,3.202551005107448e-05,-1.5265104990623802e-06,0.002506046999214237
norm_2,-1602.7558422118518,-0.0004602411328901812,0.00028197838410597907,-0.004732155420583472,112.71603253626597,-0.08275271429741081,0.00847288425641144,2.3456323994423243
temperature_2,0.6849828513912651,4.0525063890781985e-08,-2.3336744773722636e-07,3.202551005107448e-05,-0.08275271429741081,0.00012904410853668228,-1.6649221420874697e-05,0.0017704776093202823
beta_s_2,-0.09562245020276532,3.760487071925606e-08,2.258422920264335e-07,-1.5265104990623802e-06,0.00847288425641144,-1.6649221420874697e-05,3.0474927448760463e-06,-0.0001446945019949797
n_2,-75.72706026874458,-1.5340339084711527e-05,7.101111701225481e-05,0.002506046999214237,2.3456323994423243,0.0017704776093202823,-0.0001446945019949797,0.2922916013659738
