,norm_1,temperature_1,U_1
norm_1,45.94025611060087,-0.04970308957148435,1.2595392003535005e-05
temperature_1,-0.04970308957148435,5.5340172779392405e-05,3.2057021244310855e-07
U_1,1.2595392003535005e-05,3.2057021244310855e-07,2.6429493646347822e-06
