,norm_1,temperature_1,q_1,norm_2,temperature_2,q_2
norm_1,70809.24858997887,-2.7349060850664078,0.961099978051836,-5752447.851194197,2.3528374507866476,-13.669179694136036
temperature_1,-2.7349060850664078,0.00010735227014662666,-3.92970662449598e-05,201.73559446198914,-8.249090710045685e-05,0.000493852785853143
q_1,0.961099978051836,-3.92970662449598e-05,1.6251767903502786e-05,-54.484202782506806,2.223427874222554e-05,-0.00014556692537531223
norm_2,-5752447.851194197,201.73559446198914,-54.484202782506806,1081435079.9298174,-430.4142842146978,1931.2876991352684
temperature_2,2.3528374507866476,-8.249090710045685e-05,2.223427874222554e-05,-430.4142842146978,0.00017201680927094744,-0.0007807959832418272
q_2,-13.669179694136036,0.000493852785853143,-0.00014556692537531223,1931.2876991352684,-0.0007807959832418272,0.003824179238380499
