,norm_1,temperature_1,U_1
norm_1,157.55674827993468,-0.05348839674780258,-1.6697265941245598e-06
temperature_1,-0.05348839674780258,1.8956793515042892e-05,-9.51106763828006e-09
U_1,-1.6697265941245598e-06,-9.51106763828006e-09,1.0528690042185469e-07
