,norm_1,temperature_1,beta_s_1,n_1,norm_2,temperature_2,beta_s_2,n_2
norm_1,131.57450729019448,0.02505237610434193,-0.0005631034125357464,7.598764048999487,-3638.7001851777172,-0.0005560191743652155,0.001932928206367611,0.061823868391493966
temperature_1,0.02505237610434193,0.00011134770997215144,-8.859525148379117e-06,0.007018779396473369,-2.2426566732787996,-3.1005941465603507e-07,1.8211737874974497e-06,6.846817620558004e-05
beta_s_1,-0.0005631034125357464,-8.859525148379117e-06,1.9048154639179347e-06,-0.00024326753005160813,0.09378888087854848,4.2825938140915137e-08,1.4190697071329473e-07,-1.5543901230142513e-06
n_1,7.598764048999487,0.007018779396473369,-0.00024326753005160813,0.7910504063663175,-303.6612605148381,-3.6202880119647995e-05,0.00025974310952088465,0.007521575421125162
norm_2,-3638.7001851777172,-2.2426566732787996,0.09378888087854848,-303.6612605148381,5058429.190132584,-1.2149068593974484,0.4278040733381605,-10.60351736812682
temperature_2,-0.0005560191743652155,-3.1005941465603507e-07,4.2825938140915137e-08,-3.6202880119647995e-05,-1.2149068593974484,3.485381461512573e-07,-1.3714459685812973e-07,4.655295854949823e-06
beta_s_2,0.001932928206367611,1.8211737874974497e-06,1.4190697071329473e-07,0.00025974310952088465,0.4278040733381605,-1.3714459685812973e-07,2.5016477516880644e-07,3.364903734578169e-06
n_2,0.061823868391493966,6.846817620558004e-05,-1.5543901230142513e-06,0.007521575421125162,-10.60351736812682,4.655295854949823e-06,3.364903734578169e-06,0.0004445000486069361
