,norm_1,temperature_1,U_1
norm_1,57.0078562820338,-0.03246257559135214,-1.5939587980770795e-06
temperature_1,-0.03246257559135214,1.9258733918233337e-05,-1.647943124178428e-08
U_1,-1.5939587980770795e-06,-1.647943124178428e-08,4.845565455369918e-08
