,norm_1,temperature_1,U_1
norm_1,225.5896637707576,-0.06713327073857017,3.7610141500564704e-06
temperature_1,-0.06713327073857017,2.0893655125693855e-05,1.8213921731161396e-08
U_1,3.7610141500564704e-06,1.8213921731161396e-08,1.372811469839617e-07
