,norm_1,temperature_1,U_1,norm_2,temperature_2,U_2
norm_1,7.924419931659285,-0.04282075819667221,8.008720879685534e-07,221.07025363457825,-0.022052695154320876,-0.1582983211939648
temperature_1,-0.04282075819667221,0.00023649368859766213,1.4822613742597714e-07,-1.166186154204554,0.00011622029482556665,0.0008319056683120773
U_1,8.008720879685534e-07,1.4822613742597714e-07,4.3481913009479285e-06,-1.2310701248079423e-05,1.1302074001808084e-09,8.46948580559311e-09
norm_2,221.07025363457825,-1.166186154204554,-1.2310701248079423e-05,47376.98574122961,2.9679823898244244,48.36763909160538
temperature_2,-0.022052695154320876,0.00011622029482556665,1.1302074001808084e-09,2.9679823898244244,0.0005152529483877039,0.006670658595716293
U_2,-0.1582983211939648,0.0008319056683120773,8.46948580559311e-09,48.36763909160538,0.006670658595716293,0.08972162868086894
