,norm_1,temperature_1,beta_s_1,n_1,norm_2,temperature_2,beta_s_2,n_2
norm_1,138.25107908654377,-1.1282612867192798,0.1640356840960096,0.8489226104610669,5905.952698391467,-0.004095864208453718,0.0056883542597404345,0.10036228241838352
temperature_1,-1.1282612867192798,0.009473208091101198,-0.0014331081283880786,-0.00413360496598049,-42.619023320910244,3.075316625978944e-05,-5.2647189549587824e-05,-0.0008456334618076419
beta_s_1,0.1640356840960096,-0.0014331081283880786,0.0002354367936116496,0.000547727729340365,4.912802168335343,-3.850434165899511e-06,9.323929945359181e-06,0.00013470110787019274
n_1,0.8489226104610669,-0.00413360496598049,0.000547727729340365,0.09474003611940633,60.96760771618773,-3.76533978390979e-05,1.982520673917313e-05,0.0014416996113737154
norm_2,5905.952698391467,-42.619023320910244,4.912802168335343,60.96760771618773,111176317.0567795,-39.74822671280069,16.020674236426377,-447.18846655703743
temperature_2,-0.004095864208453718,3.075316625978944e-05,-3.850434165899511e-06,-3.76533978390979e-05,-39.74822671280069,1.4291176143266549e-05,-5.780170300278967e-06,0.00016191476374487697
beta_s_2,0.0056883542597404345,-5.2647189549587824e-05,9.323929945359181e-06,1.982520673917313e-05,16.020674236426377,-5.780170300278967e-06,2.818078900759072e-06,-5.681633844310405e-05
n_2,0.10036228241838352,-0.0008456334618076419,0.00013470110787019274,0.0014416996113737154,-447.18846655703743,0.00016191476374487697,-5.681633844310405e-05,0.0023717523051076566
