,norm_1,temperature_1,U_1,norm_2,temperature_2,U_2
norm_1,16.46717410552663,-0.03481511968156181,0.051857468897540865,942.9632850407055,-0.017816733893114133,-0.03274982282514702
temperature_1,-0.03481511968156181,0.0012250458220563168,0.00430890605264232,-2.9956987022007584,5.577323160804291e-05,0.00010288451169547463
U_1,0.051857468897540865,0.00430890605264232,0.017174989542217918,-1.156167365779184,1.8170609546688623e-05,3.5713696867317014e-05
norm_2,942.9632850407055,-2.9956987022007584,-1.156167365779184,99797.11196725126,-0.9385043107404464,5.943172500565784
temperature_2,-0.017816733893114133,5.577323160804291e-05,1.8170609546688623e-05,-0.9385043107404464,0.00010432856751178315,0.0011085461437751502
U_2,-0.03274982282514702,0.00010288451169547463,3.5713696867317014e-05,5.943172500565784,0.0011085461437751502,0.014667493569266395
